notification_type,notification_no,notification_date,contract_acct,cause_code,meter_no,prediction,probability
ZQ,15da869ceaf2272b507268ff8e364667,2021-01-05,58545ca1ac03d23a857b7bf89555be6f,High Consumption,f616d013ceba4f486e2dba45e97c7f8e,True,
ZQ,570b6d5d6a29ef8f32450e26a38bf194,2021-01-05,4d6cdc67e2021d8f6c8d2da64bbdee3e,High Consumption,74eb9540e0f63e75d31997137099c3b7,False,
ZQ,e42b36787801f4a724aef9f5889a0501,2021-01-05,a92c06c68ad869d23f1ac595baa53ba3,High Consumption,be465ac89859ef15cc5f7a0b92872689,False,
ZQ,cdf1392f51aa28b0532ec64b54664460,2021-01-05,a920ce8c235b082069c9ad78fb691052,Low Consumption,7bf5f98076f00a5f46d8b65db694e59f,False,
ZQ,3f7bcb8f59b20b46f856472d84d842c3,2021-01-05,067dda170bd5eae49fd9e9cb5bc4d196,Low Consumption,5e3ae26f06aafa48bd004bb901aff132,False,
ZQ,f69c5a3fcbee147d572e426fdcc412d3,2021-01-05,0e19b88922afb42e59c7d8c3803631a3,Meter Stopped/Stuck,9d05222ee25dd0f81e62092bcda77e77,False,
ZQ,20c9a30567db504d4999ca0b3b29f4b6,2021-01-05,fc32c9bb6c7d085ff43980f877e79cfb,Low Consumption,c3aa4d35ef67e05f65625e11e90bd4df,True,
ZQ,a848e72b9be353d2ea3ff606b72b8a5c,2021-01-05,438f5e9b2374b4d28a7ff15e5ecba41c,High Consumption,0f6bf74960b891cbc8980c8f4c5e599a,False,
ZQ,086c6de6c0a34d7502f00f0031c87ec1,2021-01-05,065c13348195327e1f1091a4426d481c,High Consumption,94672426f4590ac561c2d7dd097e894a,False,
ZQ,9f79c38de0da8fa92f3606616417bb0a,2021-01-05,514b01a28727e0fc2ae97959d0a75925,High Consumption,847453c4c7e4854add49024a5376ec8f,False,
ZQ,c4ebe7b4abda1807c9b00466d4d08694,2021-01-05,7297a7df7257085ad59a1ad378473bd7,High Consumption,f0dd7ef2f06295012d4de187f10cf5fa,False,
ZQ,2bd5b03dfe198eb4b1d0bf9f247028ac,2021-01-05,daa7035095d78f748800659a34741eac,Low Consumption,a34414983c7a54333812636d91b985bd,False,
ZQ,f5148d8b9734127e21ef0a0913ae5b0a,2021-01-05,56ba30571ab2147311e465fa34cd08fe,Meter Stopped/Stuck,2eab68a9be7d415808c386b65f788b83,False,
ZQ,7ca6f7037489bfb8460c7e2536345522,2021-01-05,c92c07675a44a7a65c249bfa6955ea93,Meter Stopped/Stuck,6c4a033299644e0e8decd3afa3777f98,False,
ZQ,1497793066e05e3c9fc856b3d3f10f22,2021-01-05,a0a10d1f631466b4438d503ed64f7c19,Meter Stopped/Stuck,6124881c8b0296ef57240b3fdb968715,False,
ZQ,23bb0089592dccc7c89572a3e587fb15,2021-01-05,ddd396ebef1a21345c5402cfa78dbd9b,Meter Stopped/Stuck,ff50acadb42482c57ab7acfd71a1a3b0,True,
ZQ,5829fe1aff33691052ed3d9361d3d620,2021-01-05,9812186bd7b8e8b52ef77203c2de824c,Meter Stopped/Stuck,ec5f4a9598ecd3001e22b69e44d8e087,True,
ZQ,831e7c8ad9d191152bf7c4791e741ab5,2021-01-05,0e53199af815032b567f22b0161b581c,Meter Stopped/Stuck,b198614599263a0f3e6dcd3cba1e0a44,True,
ZQ,d496d35a540c68ac934bf45741cca36f,2021-01-05,08317f263c1c1ff1afb72ba9cc8684f9,Meter Stopped/Stuck,1e3ecde52701b91bbb3b21a21d3f4464,True,
ZQ,0f8e20cade483be567b1b858e70f52a2,2021-01-05,1082512ab6982bad2ca95ff9bae64d56,Meter Stopped/Stuck,8e58e850ad57d50e4b1e718835155206,False,
ZQ,a2727750fbe58f9621844bc679dc7460,2021-01-05,0ef5652d394de04bb004ded8e158302d,Meter Stopped/Stuck,3abbad11eab9552141efe909f6fcadff,False,
ZQ,0b806567c82e2b9f9a7b73a1b341b7b7,2021-01-05,ecc61aa4b85829d934564b83b9815672,Low Consumption,acfc93c61f71176f91699a4b02bbdf25,True,
ZQ,3590419dfe617c39e854ddf70d5eebd6,2021-01-05,97d6d83baf5e5247b1db6b0118a527a2,Meter Stopped/Stuck,1b9ed710aca5f57e126587d1ac6775ed,True,
ZQ,613064c23ff1067deb55ef3ca0373ed9,2021-01-05,d4cc3080bb2e100c9526b03759ac52d4,Meter Stopped/Stuck,86995d2de241128e2ccb6afa6097cdb1,False,
ZQ,9e10488467be595c81a7c7977836950b,2021-01-05,99dbe387dacaab5837ffee457d9c191e,Low Consumption,3926c0e398c9d739ecda43d24b667b82,False,
ZQ,6168ed48969230fa07e963bc92bfd567,2021-01-05,8a6f99a44b7b404a40a031aac0f5564e,Meter Stopped/Stuck,28af105eabb17c0ce474c123cd888ecb,False,
ZQ,cc05da30565b1484ef451198c0f7bc98,2021-01-05,6f064b1ea396cadcc840aaa89fc32b28,High Consumption,1a8329f7990ab3ce168376dea0d70941,True,
ZQ,eaedd7d08ba0d8174034f00970aed5d2,2021-01-05,5d3c694cbe214a2ebdf16b9784a054bd,High Consumption,5114f0ec0aae343c96cfe33dd9d90db5,True,
ZQ,8d23be48e17c6ae5b9f21e8b14ff6c26,2021-01-05,79992fbb530c8163743333c8d0e6192b,Meter Stopped/Stuck,36b84ba57133a7d5491797e02e92afd5,False,
ZQ,dd55c3293c7b17a2022c59181f9a9a16,2021-01-05,d2df438fc7b270fc848dccba99af24eb,Meter Stopped/Stuck,d3144a77c7334984bc8dee4286b8654a,True,
ZQ,c2f240773eae56dd83efc366ae814fdf,2021-01-05,07979647d80d65c01e10c189a3a5ecbf,High Consumption,2bfc4fdf63d958e5640704072ceec877,True,
ZQ,9731a1b564d04122f840a7b7cc49082d,2021-01-05,11b74340677c7c6ea6aede7f554bb082,Reversed Reading,eb17627cb834ac22f84b14f658fa0f39,False,
ZQ,2d3069df7c9f6af32dabaf4483bbc617,2021-01-05,33ef2b57b616833b60bb942866d8b309,Low Consumption,b436cf9e791445714739ffb2c831c1dc,True,
ZQ,d787a092fc30ec90f52e7f1643b48736,2021-01-05,969b41e91aedd8a13a971f8b9ba54516,High Consumption,a7885944298ea51722672a2092b346bf,False,
ZQ,057815e3fa0121b5213ed765386bd538,2021-01-05,9aaa1f702d0d7edf2a39c53479cf908b,Low Consumption,bd440717caac8d420d95b391e94e9dd6,True,
ZQ,2ee3729bb980147fed5d5562841af985,2021-01-05,f27b3b5cf3ff22d85494e1f4bb1f85b2,Low Consumption,a3437501b817d52e8563981fc70e220e,False,
ZQ,d46ef5687c5bbe2d95b467bc8c96f440,2021-01-05,984fb58de4be1f7afcf2e12ca0d5f660,High Consumption,339d64237d4c63fd7ddec451c7fbb4cf,False,
ZQ,8feba000204bdb51d10ee2d4947d12d9,2021-01-05,485c84ebb618571f656be89b7d7d9972,High Consumption,fef37d1a3bd3e8609cc693f4e822f49e,False,
ZQ,23f380a8a4b10a8ba079a605173ca7bd,2021-01-05,a33a67d5dea0738bd171677133111951,Low Consumption,69d49c20e32c22845da55937bb6f061f,False,
ZQ,6c53031a667a5e06a75bdb34276744aa,2021-01-05,fb6215812a75a7f094e233f0266cd547,Low Consumption,3d45ab481e56e2951f28d2232551cb36,False,
ZQ,b207e0611c174ffed76d97fe80973206,2021-01-05,a397810786b70ab770e017c5d7b38ca6,Low Consumption,bc9c2c6e0d0741ac7083a95141b5811f,True,
ZQ,e84e467a162b5e5bc25c7c86d058a682,2021-01-05,f100dba857367037cc881c629f601189,Meter Stopped/Stuck,a41ed3ed7dffa950d8fd8f5e4ccbe9f2,False,
ZQ,cffbe998f6585e24b5b2008f7953d381,2021-01-05,29e13b63440e13397d4db567f7d4af8b,Low Consumption,568661f2f86f8317d382bb27214d4ed1,False,
ZQ,d542ce68ba92f94a0a161a62cdfc6dd8,2021-01-05,079a903155418e2093fcd3f07c495185,Meter Stopped/Stuck,04166dccd413f1cc461304361cc1dd27,True,
ZQ,7d7cec879d46204ad2a4535b0a052583,2021-01-05,c769ae5f4640eaf4999cf11f9168d64b,Low Consumption,675f01327b53d1f20609545206b4f235,False,
ZQ,a171b4708ff792c7c140bdeb03751d33,2021-01-05,82c0394be2d9e61c79130721c1007419,High Consumption,b30ce0f64e40e582c231c0a1eae20225,True,
ZQ,5a62eb618df508da1c76819b1e7a083d,2021-01-05,191dc3cbf8e13104e6ea7d7d701d573b,High Consumption,dec954c8c982a019187c7e712d95b958,True,
ZQ,a079f82e98d70f6301cf15812754304c,2021-01-05,b281a7a44114d3c06b63c6cdc3e41d22,High Consumption,a7d896a79b5b0400dc29edd6976c581a,False,
ZQ,bc85a896e8c90814e074c6292b684906,2021-01-05,afd7e2665169b1a57f593154138da3a6,Meter Stopped/Stuck,e3035b2a329a125a3177a1ad65bf7d6d,False,
ZQ,ad95b97e79de3ee41ed7c22547c15a6b,2021-01-05,54a85fd763cb783cfcc0a48337f69708,High Consumption,578f5441aa4236f5caa98ffe7217cb30,False,
ZQ,6c79e50528e446fc3a9e11235799ebef,2021-01-05,0a6648936bae6985a9c5c72adee8a2f7,Meter Stopped/Stuck,7d1d19c4ea03637d76327ccc6acb97a2,False,
ZQ,6990f26933d20824340b7262f28573f2,2021-01-05,8803aab345b04d5f5b049e524af83999,Meter Stopped/Stuck,fdd68c819dd117fafb21dabc8cf3b853,False,
ZQ,10cb659f933381f559f804ceb1a4b2aa,2021-01-05,e1b121dc34d1e7bdb006f21deedd8943,Meter Stopped/Stuck,d3d375c86d0d7fa3c1370cbea92f94fc,False,
ZQ,e260e734a84f4433302da8681cfca117,2021-01-05,65d5588004f3ed23bdef25ceecaa1813,Low Consumption,6db9cb8d920ae2cd88d6967e078db690,False,
ZQ,5309aa603a75298f3b5629cb40a7aaf8,2021-01-05,de7fb84abc8d6cd4181973f8972f8867,Meter Stopped/Stuck,e6c39bbfd58160cc6fcc3d6394e58bbd,False,
ZQ,e42bb3b444b6b81dbfbe2e8dfec71a72,2021-01-05,d117e97912ad6f22a3986ea95d867d0d,High Consumption,6a86551b12c3802208fabd9c5c660038,True,
ZQ,9f4154814c91b7d129bb373907eec2a5,2021-01-05,0c79a6be44d003ae603fef791e9c3d5b,High Consumption,8325f4299f35d295fad1b3874e9a8685,True,
ZQ,4bd38019c1e04d7c5d530f030d222d8e,2021-01-05,1bb8d2fedb6f8956f0636e6c03f300de,Meter Stopped/Stuck,dd241cac0178d5a891b7370ead742f00,False,
ZQ,2a3c4b81d9686027382e5a9cf9dcb04e,2021-01-05,5b7070954b0b4bf02163cdbcd46f5b9d,Meter Stopped/Stuck,0484900a38ee22918a5c2d1d88be8480,True,
ZQ,c1508ea1e3bce867e3b76a0294d492ad,2021-01-05,09f2569a1b77505ea42dceb3598389bd,Low Consumption,bde470700202e2b82a1dbd78127f1a33,False,
ZQ,ba7f042f293ef1e948cb8748ca0345ba,2021-01-05,58bab9252483435713996969232d193a,Meter Stopped/Stuck,ddf85f76fe18e3fbc6a43271db11fdc3,True,
ZQ,27c9a4c7e4db67028f51c7ef157d7273,2021-01-05,534cbc5817114dd5fc69a16f4a2a53b8,Low Consumption,6a09756fe8b907705905e95565723a3e,True,
ZQ,f57cd3dc87229a4ee41f3369360b4f5c,2021-01-05,18dd523839526383b073b72c95af5d94,Meter Stopped/Stuck,6036ccb3e1eee6390a8bb512f2091bb8,False,
ZQ,db38b909319c91b4ce54b7031af50488,2021-01-05,a31a25bf3e2b7bdcee802946765ec6d5,High Consumption,1fb5a1f1341dee2adea2715a1012bd98,True,
ZQ,c6ad7da883afc7bcf46877940b3fd781,2021-01-05,5a99ceb45ba2e47a621e0e3766b842ef,Meter Stopped/Stuck,b9f3f8fc82febbc465aa12a4ffa47806,True,
ZQ,7a22eaa56b2cd109b8f571264caca676,2021-01-05,0f797bb20fa83cb5b881c67d2c41f803,Low Consumption,17fff1a5e64c912e02794eb678da1f03,False,
ZQ,1e5d7b4d5f06490f392abc4ead3db657,2021-01-05,05fc4a708751a75c1bf41c135b70d719,Meter Stopped/Stuck,6f3b69886472c33c63388a1df9e893e0,True,
ZQ,52c047df17539f4c35fc2c7af996e3a5,2021-01-05,cdc76b88666aad010d453f55c296b9c2,Low Consumption,886936aa4b4a4c0484c65e2dca312b14,False,
ZQ,2333792b1788f114a78cd0a291917228,2021-01-05,f434e76758217e5cf19cb500ea3b453f,Meter Stopped/Stuck,b29226979625cb2bb9596c76519a6a71,True,
ZQ,3aad3abcf18bdf711669871741f60313,2021-01-05,d009dfd43e8fa80bb2cd07c22d45aa2b,Low Consumption,55d034739c9ca917f3012b1db59d7d2e,False,
ZK,c19ff14941c97576f7ccb4ce07f216fa,2021-01-05,6693171b3c99e8bc2242542de7374da5,High Consumption,132419a383ea68e292987c6882850cf4,True,
ZK,aa791968e3a2c39b22a1c639ec184160,2021-01-05,bf459c537214bad8b7a5b6f536059b73,High Consumption,d71db9fae15ec09f26a9478861feb165,True,
ZK,fb9991b24b08c890781b1e619ab4b2d6,2021-01-05,5ac8055ca708d86157a4bf04ae732b9b,High Consumption,da18669d122976e409bfc37501514f9e,True,
ZK,897e3769a29e3de42b5374756122d8df,2021-01-05,30b01000c00f34d4dc67cdec5a1dacfe,Meter Faulty,8efec3b5bba85b34acb777850286caed,True,
ZK,55727abf881513789020574f47c42c02,2021-01-05,353739303ebea8c9f5d97df5184c7248,High Consumption,2cd9714b00cabe26866124f7bd424f6d,True,
ZK,0229e0afc8f65e4a62fbbeec5dec91c7,2021-01-05,90bbac426e3ac941925a5f3b9361a87a,High Consumption,e26bb9610fa78eae3e94920854f854ae,True,
ZK,240228324c2ed399694b6c24119f79d0,2021-01-05,eba6672f56994ff42822f5b91a2d8195,Others,dab6992dbbb3c6818fddbaea7a01d138,True,
ZK,2d24c579463c77256daa4d31664f7674,2021-01-05,baa8dc061199ad50a6e4fef23e0d0dc1,High Consumption,0afa2ad82af8187d672c3a90ad792547,True,
ZK,bfadbed53ca5063345adf4519ec613fa,2021-01-05,60f60d7d8369a345414763a747697f3c,High Consumption,70a4f37ced78a930f40b6227e850f3d7,True,
